시간대,입찰가 (Bid),광고비 (Ad Spend),노출 수 (Impressions),클릭 수 (Clicks),전환 수 (Conversions),CVR (Conversion Rate),CR (Click Through Rate),CPR (Cost Per Conversion),CTR (Click Through Rate)
2025-04-10 01:00:00,4478,4213.79962108368,7946,760,107,0.14078947368421052,0.0956456078530078,39.381304869940934,0.0956456078530078
2025-04-10 02:00:00,3278,3198.8222603022678,7530,720,102,0.14166666666666666,0.09561752988047809,31.361002551983017,0.09561752988047809
2025-04-10 03:00:00,3796,4119.760402389309,6960,665,94,0.14135338345864662,0.09554597701149425,43.82723832329052,0.09554597701149425
2025-04-10 04:00:00,2678,2796.687112582384,6048,578,82,0.14186851211072665,0.09556878306878307,34.105940397346146,0.09556878306878307
2025-04-10 05:00:00,4242,3858.6034959391322,7529,720,102,0.14166666666666666,0.095630229778191,37.82944603861895,0.095630229778191
2025-04-10 06:00:00,1540,1626.7064603794358,7964,761,107,0.14060446780551905,0.09555499748869914,15.202864115695663,0.09555499748869914
2025-04-10 07:00:00,2059,2194.0460573396913,5963,570,80,0.14035087719298245,0.0955894683883951,27.425575716746142,0.0955894683883951
2025-04-10 08:00:00,3572,3750.95857505234,5536,529,75,0.14177693761814744,0.09555635838150289,50.01278100069787,0.09555635838150289
2025-04-10 09:00:00,2183,2313.7779113594606,9223,882,125,0.1417233560090703,0.09563048899490405,18.510223290875686,0.09563048899490405
2025-04-10 10:00:00,4910,5229.280288512327,8679,830,117,0.14096385542168674,0.09563313745823251,44.69470332061818,0.09563313745823251
2025-04-10 11:00:00,2722,2551.278874807466,9187,878,124,0.14123006833712984,0.0955698269293567,20.57482963554408,0.0955698269293567
2025-04-10 12:00:00,4314,4085.954838504882,8724,834,118,0.14148681055155876,0.09559834938101788,34.6267359195329,0.09559834938101788
2025-04-10 13:00:00,4157,4268.206869876955,5542,530,75,0.14150943396226415,0.09563334536268495,56.90942493169274,0.09563334536268495
2025-04-10 14:00:00,2819,3048.9549243547667,5845,559,79,0.1413237924865832,0.09563729683490163,38.594366131072995,0.09563729683490163
2025-04-10 15:00:00,3625,3491.7425221649587,8603,823,116,0.14094775212636695,0.09566430315006393,30.101228639353092,0.09566430315006393
2025-04-10 16:00:00,3729,3794.8591188079536,8036,768,108,0.140625,0.09556993529118965,35.13758443340698,0.09556993529118965
2025-04-10 17:00:00,3604,3735.8934713110693,7494,716,101,0.14106145251396648,0.09554310114758474,36.98904427040663,0.09554310114758474
2025-04-10 18:00:00,2597,2572.042103514721,9485,907,128,0.14112458654906285,0.0956246705324196,20.094078933708758,0.0956246705324196
2025-04-10 19:00:00,4060,4233.5913533425255,7719,738,104,0.14092140921409213,0.09560823940924991,40.707609166755056,0.09560823940924991
2025-04-10 20:00:00,3693,3988.1943750927994,6884,658,93,0.1413373860182371,0.09558396281231842,42.88381048486881,0.09558396281231842
2025-04-10 21:00:00,1795,1839.5524543612798,9138,874,124,0.14187643020594964,0.09564456117312323,14.835100438397419,0.09564456117312323
2025-04-10 22:00:00,2051,2067.3181915973823,9349,894,126,0.14093959731543623,0.09562520055620922,16.40728723489986,0.09562520055620922
2025-04-10 23:00:00,2643,2610.620435410276,8201,784,111,0.14158163265306123,0.09559809779295209,23.519103021714198,0.09559809779295209
2025-04-11 00:00:00,4627,4698.705795096529,7710,737,104,0.14111261872455902,0.09559014267185473,45.1798634143897,0.09559014267185473
2025-04-11 01:00:00,2363,2294.644294729374,6953,665,94,0.14135338345864662,0.09564216884797928,24.411109518397595,0.09564216884797928
2025-04-11 02:00:00,4869,4763.3252789142225,9737,931,132,0.14178302900107412,0.09561466570812366,36.08579756753199,0.09561466570812366
2025-04-11 03:00:00,2981,2999.9934293900897,8850,846,120,0.14184397163120568,0.09559322033898306,24.999945244917413,0.09559322033898306
2025-04-11 04:00:00,2354,2149.9642781135967,5689,544,77,0.14154411764705882,0.09562313236069608,27.921614001475284,0.09562313236069608
2025-04-11 05:00:00,2663,2518.6789232065466,6950,664,94,0.14156626506024098,0.09553956834532375,26.794456629856878,0.09553956834532375
2025-04-11 06:00:00,2529,2550.673181308262,5456,521,73,0.1401151631477927,0.09549120234604105,34.94072851107208,0.09549120234604105
2025-04-11 07:00:00,3038,2996.3964997697026,7130,682,96,0.14076246334310852,0.09565217391304348,31.212463539267734,0.09565217391304348
2025-04-11 08:00:00,4419,4271.242591589454,8976,858,121,0.14102564102564102,0.09558823529411764,35.29952555032607,0.09558823529411764
2025-04-11 09:00:00,2496,2611.0901290952033,9244,884,125,0.1414027149321267,0.09562959757680657,20.888721032761627,0.09562959757680657
2025-04-11 10:00:00,4302,4468.674629409833,6179,591,83,0.1404399323181049,0.09564654474834115,53.83945336638353,0.09564654474834115
2025-04-11 11:00:00,3237,3021.2414940197164,9285,888,125,0.14076576576576577,0.09563812600969306,24.169931952157732,0.09563812600969306
2025-04-11 12:00:00,4296,4621.318135928858,8565,819,116,0.14163614163614163,0.09562171628721541,39.83894944766257,0.09562171628721541
2025-04-11 13:00:00,2408,2405.79601847615,5882,562,79,0.14056939501779359,0.09554573274396463,30.45311415792595,0.09554573274396463
2025-04-11 14:00:00,2400,2515.9012373467417,5399,516,73,0.14147286821705427,0.09557325430635302,34.4644005115992,0.09557325430635302
2025-04-11 15:00:00,2306,2339.7371716775074,5608,536,76,0.1417910447761194,0.09557774607703282,30.786015416809306,0.09557774607703282
2025-04-11 16:00:00,3680,4046.301765319949,6638,635,90,0.14173228346456693,0.09566134377824646,44.95890850355499,0.09566134377824646
2025-04-11 17:00:00,3675,3860.5162932285352,7148,683,96,0.14055636896046853,0.0955512031337437,40.21371138779724,0.0955512031337437
2025-04-11 18:00:00,1972,2053.63309391442,6382,610,86,0.14098360655737704,0.09558132246944531,23.879454580400232,0.09558132246944531
2025-04-11 19:00:00,2768,2922.217425458496,6403,612,86,0.14052287581699346,0.09558019678275809,33.979272389052284,0.09558019678275809
2025-04-11 20:00:00,2282,2119.123612604322,5819,556,78,0.14028776978417265,0.09554906341295755,27.16825144364515,0.09554906341295755
2025-04-11 21:00:00,4430,4168.226509548144,8292,793,112,0.14123581336696092,0.09563434635793536,37.21630812096557,0.09563434635793536
2025-04-11 22:00:00,1709,1782.1671033040316,5819,556,78,0.14028776978417265,0.09554906341295755,22.84829619620553,0.09554906341295755
2025-04-11 23:00:00,2479,2476.0160213194818,5419,518,73,0.14092664092664092,0.09558959217567817,33.91802768930797,0.09558959217567817
2025-04-12 00:00:00,2434,2557.9564600775047,9219,881,125,0.14188422247446084,0.09556351014209784,20.46365168062004,0.09556351014209784
2025-04-12 01:00:00,1648,1517.1211237332702,9517,910,129,0.14175824175824175,0.09561836713249974,11.760628866149382,0.09561836713249974
2025-04-12 02:00:00,1317,1326.6091879810424,8302,794,112,0.14105793450881612,0.09563960491447844,11.844724892687879,0.09563960491447844
2025-04-12 03:00:00,4748,4632.9289586528475,6508,622,88,0.1414790996784566,0.09557467732022126,52.64691998469145,0.09557467732022126
2025-04-12 04:00:00,4296,4259.054588406818,5767,551,78,0.14156079854809436,0.09554361019594243,54.60326395393356,0.09554361019594243
2025-04-12 05:00:00,4890,4991.6707988869175,7044,673,95,0.1411589895988113,0.09554230550823396,52.54390314617808,0.09554230550823396
2025-04-12 06:00:00,2257,2258.032960044586,7139,682,96,0.14076246334310852,0.09553158705701079,23.521176667131105,0.09553158705701079
2025-04-12 07:00:00,1683,1696.4170904521811,8029,768,108,0.140625,0.09565325694357953,15.70756565233501,0.09565325694357953
2025-04-12 08:00:00,1663,1658.4624985117393,6549,626,88,0.14057507987220447,0.09558711253626508,18.84616475581522,0.09558711253626508
2025-04-12 09:00:00,2998,2943.4095241804616,6764,647,91,0.14064914992272023,0.09565345949142519,32.3451596063787,0.09565345949142519
2025-04-12 10:00:00,4898,5164.3355881940415,7645,731,103,0.1409028727770178,0.09561805101373447,50.139180467903316,0.09561805101373447
2025-04-12 11:00:00,4445,4011.3485312907414,8716,833,118,0.14165666266506602,0.0955713630105553,33.9944790787351,0.0955713630105553
2025-04-12 12:00:00,4743,4836.382746363278,9605,918,130,0.14161220043572983,0.09557522123893805,37.20294420279445,0.09557522123893805
2025-04-12 13:00:00,2631,2665.470492361349,9481,906,128,0.141280353200883,0.09555954013289737,20.82398822157304,0.09555954013289737
2025-04-12 14:00:00,2495,2602.8733582917434,7293,697,98,0.1406025824964132,0.09557109557109557,26.55993222746677,0.09557109557109557
2025-04-12 15:00:00,4304,4389.244477200323,9837,941,133,0.14133900106269925,0.09565924570499136,33.00183817443852,0.09565924570499136
2025-04-12 16:00:00,4763,5074.308563370928,7708,737,104,0.14111261872455902,0.09561494551115723,48.79142849395123,0.09561494551115723
2025-04-12 17:00:00,2136,2332.1167522377527,5900,564,80,0.14184397163120568,0.09559322033898306,29.15145940297191,0.09559322033898306
2025-04-12 18:00:00,2853,2763.144341146077,8084,773,109,0.1410090556274256,0.09562097971301337,25.349948083908963,0.09562097971301337
2025-04-12 19:00:00,2520,2382.5848954471135,7009,670,95,0.1417910447761194,0.09559138250820373,25.07984100470646,0.09559138250820373
2025-04-12 20:00:00,3489,3435.685890597013,5241,501,71,0.14171656686626746,0.09559244419004007,48.38994212108469,0.09559244419004007
2025-04-12 21:00:00,1563,1496.706798110312,7385,706,100,0.141643059490085,0.0955991875423155,14.96706798110312,0.0955991875423155
2025-04-12 22:00:00,2291,2343.670210576546,9268,886,125,0.14108352144469527,0.09559775571860164,18.74936168461237,0.09559775571860164
2025-04-12 23:00:00,4581,4958.3391769819245,5671,542,76,0.14022140221402213,0.09557397284429554,65.24130496028847,0.09557397284429554
2025-04-13 00:00:00,4878,4525.921759005972,5163,493,69,0.13995943204868155,0.09548711989153592,65.59306897110103,0.09548711989153592
2025-04-13 01:00:00,4457,4101.148309128361,5464,522,74,0.1417624521072797,0.09553440702781844,55.4209230963292,0.09553440702781844
2025-04-13 02:00:00,4458,4240.463448200725,8042,769,109,0.14174252275682706,0.09562297935836857,38.903334387162616,0.09562297935836857
2025-04-13 03:00:00,4184,4373.196786417017,9592,917,130,0.14176663031624864,0.09560050041701418,33.639975280130905,0.09560050041701418
2025-04-13 04:00:00,2636,2685.010043652451,9795,937,132,0.14087513340448238,0.09566105155691679,20.340985179185232,0.09566105155691679
2025-04-13 05:00:00,4696,4322.398134240308,7442,711,100,0.14064697609001406,0.09553883364686912,43.22398134240308,0.09553883364686912
2025-04-13 06:00:00,3999,4333.916667704146,9798,937,132,0.14087513340448238,0.09563176158399674,32.83270202806171,0.09563176158399674
2025-04-13 07:00:00,4152,4392.886282667842,7355,703,99,0.14082503556187767,0.095581237253569,44.37258871381659,0.095581237253569
2025-04-13 08:00:00,1698,1536.0184765858817,9278,887,125,0.14092446448703494,0.09560250053890924,12.288147812687054,0.09560250053890924
2025-04-13 09:00:00,3160,3255.664077344572,9724,930,131,0.14086021505376345,0.09563965446318387,24.852397536981467,0.09563965446318387
2025-04-13 10:00:00,1001,1055.3035830376516,7557,722,102,0.14127423822714683,0.09554055842265449,10.346113559192663,0.09554055842265449
2025-04-13 11:00:00,1641,1599.7896883422427,5545,530,75,0.14150943396226415,0.09558160504959423,21.33052917789657,0.09558160504959423
2025-04-13 12:00:00,3267,2985.3333338225407,9719,929,131,0.14101184068891282,0.09558596563432452,22.788804074981226,0.09558596563432452
2025-04-13 13:00:00,2589,2370.136847710094,8835,845,119,0.1408284023668639,0.09564233163554046,19.917116367311714,0.09564233163554046
2025-04-13 14:00:00,1854,1707.2547750120111,5593,535,75,0.14018691588785046,0.09565528338995173,22.763397000160147,0.09565528338995173
2025-04-13 15:00:00,2759,2946.854588926798,9839,941,133,0.14133900106269925,0.09563980079276349,22.15680142050224,0.09563980079276349
2025-04-13 16:00:00,4296,4648.861581541309,8804,842,119,0.14133016627078385,0.09563834620626988,39.066063710431166,0.09563834620626988
2025-04-13 17:00:00,3432,3173.0973206589115,6459,617,87,0.14100486223662884,0.09552562316148011,36.47238299607944,0.09552562316148011
2025-04-13 18:00:00,4474,4237.688719755679,8493,812,115,0.1416256157635468,0.09560814788649476,36.84946712831025,0.09560814788649476
2025-04-13 19:00:00,2661,2482.9900156174717,7601,727,103,0.14167812929848694,0.09564530982765426,24.106699180752152,0.09564530982765426
2025-04-13 20:00:00,2153,2017.9297707101684,7444,712,101,0.14185393258426968,0.09564750134336378,19.979502680298697,0.09564750134336378
2025-04-13 21:00:00,2076,2216.126175593835,7672,733,104,0.14188267394270124,0.0955422314911366,21.308905534556104,0.0955422314911366
2025-04-13 22:00:00,2707,2616.124067811384,9200,880,124,0.1409090909090909,0.09565217391304348,21.097774740414387,0.09565217391304348
2025-04-13 23:00:00,3777,3634.5649970600775,5016,479,67,0.13987473903966596,0.09549441786283891,54.24723876209071,0.09549441786283891
2025-04-14 00:00:00,2695,2548.0662396527637,8191,783,111,0.1417624521072797,0.09559272372115737,22.955551708583457,0.09559272372115737
2025-04-14 01:00:00,2733,2791.975075647942,5392,515,73,0.141747572815534,0.09551186943620178,38.24623391298551,0.09551186943620178
2025-04-14 02:00:00,2439,2380.125319672471,5424,518,73,0.14092664092664092,0.09550147492625369,32.604456433869466,0.09550147492625369
2025-04-14 03:00:00,3294,3454.911670634359,5571,532,75,0.14097744360902256,0.09549452521988872,46.06548894179145,0.09549452521988872
2025-04-14 04:00:00,1835,1726.947789673859,8631,825,117,0.14181818181818182,0.09558567952728536,14.760237518579991,0.09558567952728536
2025-04-14 05:00:00,4510,4769.586479620472,6120,585,83,0.14188034188034188,0.09558823529411764,57.46489734482497,0.09558823529411764
2025-04-14 06:00:00,1202,1226.9346562279254,5241,501,71,0.14171656686626746,0.09559244419004007,17.28076980602712,0.09559244419004007
2025-04-14 07:00:00,4255,3926.7414723473903,8897,851,120,0.1410105757931845,0.09565021917500281,32.72284560289492,0.09565021917500281
2025-04-14 08:00:00,1122,1102.8148286952942,9095,870,123,0.1413793103448276,0.09565695437053326,8.965974217034912,0.09565695437053326
2025-04-14 09:00:00,1400,1501.785079371628,7279,696,98,0.14080459770114942,0.09561752988047809,15.324337544608449,0.09561752988047809
2025-04-14 10:00:00,1766,1915.389553871225,5788,553,78,0.1410488245931284,0.0955425017277125,24.556276331682373,0.0955425017277125
2025-04-14 11:00:00,1293,1284.130051631645,5714,546,77,0.14102564102564102,0.09555477773888695,16.677013657553832,0.09555477773888695
2025-04-14 12:00:00,3327,3314.2489252204696,9854,942,133,0.14118895966029724,0.09559569717881064,24.919164851281725,0.09559569717881064
2025-04-14 13:00:00,4908,5318.755158000418,7849,750,106,0.14133333333333334,0.09555357370365651,50.17693545283414,0.09555357370365651
2025-04-14 14:00:00,3931,3999.453037816169,5775,552,78,0.14130434782608695,0.09558441558441559,51.27503894636114,0.09558441558441559
2025-04-14 15:00:00,4681,4243.651052681907,9026,863,122,0.1413673232908459,0.09561267449590073,34.78402502198284,0.09561267449590073
2025-04-14 16:00:00,1197,1295.8122214132636,7247,693,98,0.1414141414141414,0.09562577618324825,13.222573687890446,0.09562577618324825
2025-04-14 17:00:00,4029,3826.120867573713,5078,485,68,0.1402061855670103,0.09551004332414337,56.26648334667225,0.09551004332414337
2025-04-14 18:00:00,2930,2975.4923250976467,8926,853,121,0.141852286049238,0.09556352229442079,24.59084566196402,0.09556352229442079
2025-04-14 19:00:00,4582,4275.476404090995,5855,560,79,0.14107142857142857,0.09564474807856532,54.119954482164495,0.09564474807856532
2025-04-14 20:00:00,3799,3444.841385955363,7148,683,96,0.14055636896046853,0.0955512031337437,35.88376443703503,0.0955512031337437
2025-04-14 21:00:00,3191,3070.6821778169256,6031,576,81,0.140625,0.09550654949427956,37.90965651625834,0.09550654949427956
2025-04-14 22:00:00,1608,1698.207419546822,9940,950,134,0.14105263157894737,0.09557344064386318,12.673189698110612,0.09557344064386318
2025-04-14 23:00:00,4272,4081.970480294575,8271,791,112,0.1415929203539823,0.09563535243622295,36.44616500263013,0.09563535243622295
2025-04-15 00:00:00,2147,2026.809743726423,8576,820,116,0.14146341463414633,0.09561567164179105,17.472497790745027,0.09561567164179105
2025-04-15 01:00:00,1186,1117.847882045739,9182,878,124,0.14123006833712984,0.09562186887388369,9.014902274562411,0.09562186887388369
2025-04-15 02:00:00,4397,4410.343736308551,8456,808,114,0.14108910891089108,0.09555345316934721,38.687225757092556,0.09555345316934721
2025-04-15 03:00:00,3511,3844.925111872432,8506,813,115,0.14145141451414514,0.09557959087702798,33.434131407586364,0.09557959087702798
2025-04-15 04:00:00,4420,4383.74626540704,5407,517,73,0.14119922630560927,0.09561679304605142,60.05131870420602,0.09561679304605142
2025-04-15 05:00:00,2794,2826.022240135759,7711,737,104,0.14111261872455902,0.09557774607703282,27.173290770536145,0.09557774607703282
2025-04-15 06:00:00,1659,1778.6577035361456,8088,773,109,0.1410090556274256,0.09557368941641939,16.31796058290042,0.09557368941641939
2025-04-15 07:00:00,3811,3837.730139771235,6668,637,90,0.141287284144427,0.09553089382123575,42.64144599745816,0.09553089382123575
2025-04-15 08:00:00,4002,3749.4440822836527,5147,492,69,0.1402439024390244,0.09558966388187294,54.339769308458735,0.09558966388187294
2025-04-15 09:00:00,2955,2836.561183853988,9327,892,126,0.1412556053811659,0.09563632464886887,22.512390348047525,0.09563632464886887
2025-04-15 10:00:00,3450,3318.8564791253416,8897,851,120,0.1410105757931845,0.09565021917500281,27.657137326044513,0.09565021917500281
2025-04-15 11:00:00,2369,2320.34932310381,6950,664,94,0.14156626506024098,0.09553956834532375,24.68456726706181,0.09553956834532375
2025-04-15 12:00:00,2986,2942.278334267107,5365,513,72,0.14035087719298245,0.0956197576887232,40.86497686482093,0.0956197576887232
2025-04-15 13:00:00,2534,2685.92952878724,6674,638,90,0.14106583072100312,0.09559484566976326,29.843661430969334,0.09559484566976326
2025-04-15 14:00:00,1146,1111.4795001821071,9531,911,129,0.141602634467618,0.0955828349596055,8.616120156450442,0.0955828349596055
2025-04-15 15:00:00,4219,4192.194016838836,9494,908,128,0.14096916299559473,0.09563935116915948,32.75151575655341,0.09563935116915948
2025-04-15 16:00:00,3911,4008.756217071333,7546,721,102,0.14147018030513175,0.09554730983302412,39.30153153991503,0.09554730983302412
2025-04-15 17:00:00,2734,2667.140548060285,5562,532,75,0.14097744360902256,0.09564904710535778,35.56187397413713,0.09564904710535778
2025-04-15 18:00:00,2843,3034.3707528380205,8562,819,116,0.14163614163614163,0.0956552207428171,26.158368558948453,0.0956552207428171
2025-04-15 19:00:00,1488,1514.0261926200606,7489,716,101,0.14106145251396648,0.09560689010548805,14.990358342772877,0.09560689010548805
2025-04-15 20:00:00,3976,3812.2243289165167,5772,552,78,0.14130434782608695,0.09563409563409564,48.874670883545086,0.09563409563409564
2025-04-15 21:00:00,2959,3085.6802344356206,7037,673,95,0.1411589895988113,0.09563734545971295,32.480844573006536,0.09563734545971295
2025-04-15 22:00:00,2663,2677.725181075113,8423,805,114,0.14161490683229813,0.09557164905615577,23.48881737785187,0.09557164905615577
2025-04-15 23:00:00,3598,3622.794459348715,7567,723,102,0.14107883817427386,0.09554645169816307,35.51759273871289,0.09554645169816307
2025-04-16 00:00:00,3385,3372.196541058396,6573,628,89,0.14171974522292993,0.09554237030275368,37.88984877593703,0.09554237030275368
2025-04-16 01:00:00,3919,3916.6579654860952,8694,831,117,0.1407942238267148,0.09558316080055211,33.47570910671876,0.09558316080055211
2025-04-16 02:00:00,1640,1727.0368601897271,8291,793,112,0.14123581336696092,0.0956458810758654,15.419971965979707,0.0956458810758654
2025-04-16 03:00:00,2802,2579.5108210172693,6246,597,84,0.1407035175879397,0.09558117195004803,30.708462154967492,0.09558117195004803
2025-04-16 04:00:00,3520,3403.3914191625795,8719,834,118,0.14148681055155876,0.0956531712352334,28.842300162394743,0.0956531712352334
2025-04-16 05:00:00,2969,2716.9338974267494,8839,845,119,0.1408284023668639,0.09559904966625184,22.831377289300416,0.09559904966625184
2025-04-16 06:00:00,3198,3359.97628279007,5359,512,72,0.140625,0.0955402127262549,46.666337260973194,0.0955402127262549
2025-04-16 07:00:00,2438,2326.974384361618,7376,705,100,0.14184397163120568,0.09558026030368763,23.26974384361618,0.09558026030368763
2025-04-16 08:00:00,4369,4716.274692099741,8009,766,108,0.1409921671018277,0.09564240229741541,43.669210112034634,0.09564240229741541
2025-04-16 09:00:00,2634,2648.001536236116,7993,764,108,0.14136125654450263,0.09558363568122107,24.518532742927,0.09558363568122107
2025-04-16 10:00:00,1262,1337.909242323097,5962,570,80,0.14035087719298245,0.09560550150956056,16.72386552903871,0.09560550150956056
2025-04-16 11:00:00,2787,3053.956382212337,8632,825,117,0.14181818181818182,0.09557460611677479,26.102191300960143,0.09557460611677479
2025-04-16 12:00:00,3191,3407.8532501051836,6827,653,92,0.14088820826952528,0.09564962648308188,37.041883153317215,0.09564962648308188
2025-04-16 13:00:00,3393,3642.04196554382,6613,632,89,0.14082278481012658,0.09556933313171027,40.92181983757101,0.09556933313171027
2025-04-16 14:00:00,1623,1593.1317671954287,6640,635,90,0.14173228346456693,0.09563253012048192,17.701464079949208,0.09563253012048192
2025-04-16 15:00:00,2016,2036.854550408566,7216,690,97,0.14057971014492754,0.09562084257206209,20.998500519675936,0.09562084257206209
2025-04-16 16:00:00,4643,4414.460920570612,9312,890,126,0.14157303370786517,0.09557560137457044,35.03540413151279,0.09557560137457044
2025-04-16 17:00:00,1880,1765.7385254847384,5377,514,72,0.14007782101167315,0.09559233773479635,24.524146187288032,0.09559233773479635
2025-04-16 18:00:00,3049,3052.3587046788593,9214,881,125,0.14188422247446084,0.09561536791838507,24.418869637430873,0.09561536791838507
2025-04-16 19:00:00,3944,4018.9746351876915,9285,888,125,0.14076576576576577,0.09563812600969306,32.151797081501535,0.09563812600969306
2025-04-16 20:00:00,2327,2252.1968378400875,5369,513,72,0.14035087719298245,0.09554851927733284,31.28051163666788,0.09554851927733284
2025-04-16 21:00:00,3301,3346.8466104274635,7196,688,97,0.14098837209302326,0.09560867148415786,34.50357330337591,0.09560867148415786
2025-04-16 22:00:00,4723,5088.995171782255,8747,836,118,0.14114832535885166,0.0955756259288899,43.12707772696826,0.0955756259288899
2025-04-16 23:00:00,1452,1468.4719482210896,5651,540,76,0.14074074074074075,0.09555830826402406,19.32199931869855,0.09555830826402406
2025-04-17 00:00:00,4108,4289.420039928713,5769,551,78,0.14156079854809436,0.0955104870861501,54.99256461447068,0.0955104870861501
2025-04-17 01:00:00,2183,2316.300514748462,7421,709,100,0.14104372355430184,0.09553968467861475,23.16300514748462,0.09553968467861475
2025-04-17 02:00:00,4062,4459.043262460602,5780,552,78,0.14130434782608695,0.09550173010380623,57.16722131359746,0.09550173010380623
2025-04-17 03:00:00,3056,3119.07425221057,6716,642,91,0.14174454828660435,0.09559261465157833,34.27554123308319,0.09559261465157833
2025-04-17 04:00:00,4304,4568.136608226994,8983,859,121,0.1408614668218859,0.09562506957586553,37.753195109314,0.09562506957586553
2025-04-17 05:00:00,4170,4555.849531674766,6311,603,85,0.14096185737976782,0.09554745682142292,53.59822978440901,0.09554745682142292
2025-04-17 06:00:00,2682,2920.38137679965,8359,799,113,0.1414267834793492,0.09558559636320134,25.844082980527876,0.09558559636320134
2025-04-17 07:00:00,3863,3585.6998363656617,5522,528,74,0.14015151515151514,0.09561752988047809,48.45540319413056,0.09561752988047809
2025-04-17 08:00:00,3255,3194.061392686063,5521,528,74,0.14015151515151514,0.09563484875928274,43.1629917930549,0.09563484875928274
2025-04-17 09:00:00,2154,2078.1749183248094,9878,944,133,0.1408898305084746,0.0955659040291557,15.625375325750447,0.0955659040291557
2025-04-17 10:00:00,1403,1287.091159195068,7320,700,99,0.14142857142857143,0.09562841530054644,13.000920799950181,0.09562841530054644
2025-04-17 11:00:00,3199,3284.247447788033,5935,567,80,0.14109347442680775,0.09553496208930076,41.05309309735041,0.09553496208930076
2025-04-17 12:00:00,3101,3247.308041104161,7230,691,98,0.14182344428364688,0.09557399723374826,33.13579633779756,0.09557399723374826
2025-04-17 13:00:00,4191,4482.800969620343,9040,864,122,0.1412037037037037,0.09557522123893805,36.744270242789696,0.09557522123893805
2025-04-17 14:00:00,2696,2492.6012989061323,9583,916,129,0.1408296943231441,0.09558593342377127,19.322490689194826,0.09558593342377127
2025-04-17 15:00:00,4991,5366.766476538719,9941,950,134,0.14105263157894737,0.09556382657680314,40.05049609357253,0.09556382657680314
2025-04-17 16:00:00,1627,1673.5079784000782,8697,831,117,0.1407942238267148,0.09555018972059331,14.303486994872463,0.09555018972059331
2025-04-17 17:00:00,1586,1650.6917140659352,7837,749,106,0.14152202937249667,0.09557228531325762,15.572563340244672,0.09557228531325762
2025-04-17 18:00:00,2648,2865.466472274945,9083,868,123,0.14170506912442396,0.09556313993174062,23.296475384349144,0.09556313993174062
2025-04-17 19:00:00,2443,2503.9583570317327,7461,713,101,0.14165497896213183,0.09556359737300629,24.791666901304286,0.09556359737300629
2025-04-17 20:00:00,2445,2364.7384041462697,8243,788,111,0.14086294416243655,0.09559626349629989,21.30394958690333,0.09559626349629989
2025-04-17 21:00:00,1103,1174.718677311839,8359,799,113,0.1414267834793492,0.09558559636320134,10.395740507184415,0.09558559636320134
2025-04-17 22:00:00,4923,4788.168100327286,5685,543,77,0.141804788213628,0.09551451187335093,62.18400130295177,0.09551451187335093
2025-04-17 23:00:00,1253,1136.2775645716247,7160,684,97,0.14181286549707603,0.09553072625698324,11.714201696614687,0.09553072625698324
2025-04-18 00:00:00,4298,4582.230613843489,8988,859,121,0.1408614668218859,0.09557187360925679,37.86967449457429,0.09557187360925679
2025-04-18 01:00:00,4183,4053.487748407675,9066,867,123,0.14186851211072665,0.0956320317670417,32.95518494640386,0.0956320317670417
2025-04-18 02:00:00,3557,3751.8058798054335,6567,628,89,0.14171974522292993,0.09562966346885945,42.15512224500487,0.09562966346885945
2025-04-18 03:00:00,2496,2427.48874101724,5038,481,68,0.14137214137214138,0.09547439460103216,35.698363838488824,0.09547439460103216
2025-04-18 04:00:00,1098,1177.290537186449,7544,721,102,0.14147018030513175,0.09557264050901379,11.542064090063226,0.09557264050901379
2025-04-18 05:00:00,3200,3020.4867360518138,9875,944,133,0.1408898305084746,0.09559493670886075,22.710426586855743,0.09559493670886075
2025-04-18 06:00:00,2884,3157.718862566708,6256,598,84,0.14046822742474915,0.09558823529411764,37.59189122103224,0.09558823529411764
2025-04-18 07:00:00,3961,4182.624901387078,7990,764,108,0.14136125654450263,0.09561952440550689,38.72800834617665,0.09561952440550689
2025-04-18 08:00:00,2919,2693.7921011523276,7196,688,97,0.14098837209302326,0.09560867148415786,27.771052589199254,0.09560867148415786
2025-04-18 09:00:00,1877,1901.692543135447,8468,810,114,0.14074074074074075,0.0956542276806802,16.68151353627585,0.0956542276806802
2025-04-18 10:00:00,1337,1466.78721929344,7708,737,104,0.14111261872455902,0.09561494551115723,14.103723262436924,0.09561494551115723
2025-04-18 11:00:00,4777,4749.355933503671,5301,507,71,0.14003944773175542,0.09564233163554046,66.892337091601,0.09564233163554046
2025-04-18 12:00:00,3869,3623.0145040201414,5646,540,76,0.14074074074074075,0.09564293304994687,47.67124347394923,0.09564293304994687
2025-04-18 13:00:00,4234,4221.110321302914,9758,933,132,0.1414790996784566,0.09561385529821685,31.97810849471904,0.09561385529821685
2025-04-18 14:00:00,4791,4802.936925866058,6759,646,91,0.14086687306501547,0.09557626867879863,52.77952665786877,0.09557626867879863
2025-04-18 15:00:00,1956,2050.5479325822544,9351,894,126,0.14093959731543623,0.09560474815527752,16.274189941129002,0.09560474815527752
2025-04-18 16:00:00,2704,2811.5358373894173,5597,535,75,0.14018691588785046,0.09558692156512417,37.487144498525566,0.09558692156512417
2025-04-18 17:00:00,1160,1137.3916101144996,5661,541,76,0.14048059149722736,0.0955661543896838,14.965679080453942,0.0955661543896838
